STATION CODE,LOCATIONS,STATE,LATITUDE,LONGITUDE,YEAR,mean_temp,Qi_temp,WiQi_temp,mean_ph,Qi_ph,WiQi_ph,mean_conductivity,Qi_conductivity,WiQi_conductivity,mean_bod,Qi_bod,WiQi_bod,mean_nitratenitrite,Qi_nitratenitrite,WiQi_nitratenitrite,mean_fecalcoliform,Qi_fecalcoliform,WiQi_fecalcoliform,WQI
2031,"NEAR 9 NO. PETROL PUMP, NEAR ADARSH NAGAR GATE, AJMER",RAJASTHAN,26.421732,74.65458,2007,26,104,10.4,7.8,53.33333333,5.866666667,1320,528,2.112,1.4,23.33333333,7.99,7.89,3.945,0.3945,4,20,3.2,29.96316667
2032,"NEAR KHANPURA TALAB, AJMER",RAJASTHAN,26.410438,74.629613,2007,24,96,9.6,7.3,20,2.2,7150,2860,11.44,1.5,25,1.99,1.89,0.945,0.0945,4,20,3.2,28.5245
2033,"OUTSIDE JLN HOSPITAL, AJMER",RAJASTHAN,26.469871,74.636565,2007,23,92,9.2,7.5,33.33333333,3.666666667,2450,980,3.92,0.7,11.66666667,1.07,1.07,0.535,0.0535,4,20,3.2,21.11016667
1736,"GROUND WATER QUALITY STATION SARDARNAGAR, U.P",UTTAR PRADESH,26.684689,83.556316,2007,27,108,10.8,6.6,-26.66666667,-2.933333333,1280,512,2.048,6.2,103.3333333,3.6,3.6,1.8,0.18,100,500,80,93.69466667
1737,"GROUND WATER QUALITY STATION CAPTANGANJ, U.P",UTTAR PRADESH,26.927004,83.713722,2007,26,104,10.4,6.9,-6.666666667,-0.733333333,794,317.6,1.2704,4,66.66666667,3,3,1.5,0.15,60,300,48,62.08706667
1738,"SITE 1, INDUSTRIAL AREA NEAR M/S WOODWARM CHEMICAL LTD., UNNAO, U.P",UTTAR PRADESH,26.475797,80.365282,2007,20,80,8,7.8,53.33333333,5.866666667,811,324.4,1.2976,,0,1.9,1.8,0.9,0.09,,0,0,17.15426667
1739,"SITE 2, INDUSTRIAL AREA NEAR M/S AMIN SONS, UNNAO,U.P",UTTAR PRADESH,26.465797,80.355282,2007,20,80,8,7.7,46.66666667,5.133333333,1086,434.4,1.7376,,0,10.3,9.85,4.925,0.4925,,0,0,25.66343333
1740,"AT ROADWAYS BUS STATION, UNNAO, U.P",UTTAR PRADESH,26.479062,80.336107,2007,,0,0,7.1,6.666666667,0.733333333,2439,975.6,3.9024,,0,24.7,24.2,12.1,1.21,,0,0,30.54573333
1741,"MAGAWARA INDUSTRIAL AREA NEAR M/S JAMJAM TANNERS, UNNAO, U.P",UTTAR PRADESH,26.518812,80.42987,2007,20,80,8,7.7,46.66666667,5.133333333,779,311.6,1.2464,,0,9.4,9,4.5,0.45,,0,0,24.22973333
1742,"CHINHAT INDUSTRIAL AREA IN LUCKNOW NEAR M/S INDIA PESTICIDES LUCKNOW, U.P",UTTAR PRADESH,26.913917,81.068604,2007,,0,0,7.5,33.33333333,3.666666667,758,303.2,1.2128,,0,8.5,8.3,4.15,0.415,,0,0,13.79446667
1743,"AISHBAGH INDUSTRIAL AREA AT LUCKNOW NEAR M/S EVEREADY INDUSTRIES LTD. LUCKNOW, U.P",UTTAR PRADESH,26.837077,80.901394,2007,,0,0,7.3,20,2.2,1137,454.8,1.8192,,0,12.9,12.7,6.35,0.635,,0,0,17.5542
1744,"JAJMAU INDUSTRIAL AREA No. 6 KANPUR, U.P",UTTAR PRADESH,26.437177,80.401313,2007,,0,0,7.9,60,6.6,650,260,1.04,,0,0,,0,0,,0,0,7.64
1745,"PANKI INDUSTRIAL AREA NEAR INDUSTRY OF AMMONIA FERTIZER KANPUR, U.P",UTTAR PRADESH,26.472414,80.225787,2007,,0,0,8.1,73.33333333,8.066666667,757,302.8,1.2112,,0,0,,0,0,,0,0,9.277866667
1746,"NAGAR PALIKA TUBE WELL, SULTANPUR, U.P",UTTAR PRADESH,26.261875,82.07485,2007,30,120,12,7.5,33.33333333,3.666666667,900,360,1.44,,0,0.3,0.3,0.15,0.015,,0,0,17.42166667
1747,"INDIA MARKA HAND PUMP IN SAROWNI BLOCK AT RAIBAREILLY, U.P",UTTAR PRADESH,26.157845,80.833627,2007,28,112,11.2,8,66.66666667,7.333333333,999,399.6,1.5984,,0,0.2,0.2,0.1,0.01,,0,0,20.34173333
1749,"TUBE WELL AT MEERUT CITY, U.P",UTTAR PRADESH,28.996407,77.718166,2007,22,88,8.8,7.8,53.33333333,5.866666667,744,297.6,1.1904,,0,0,,0,0,,0,0,15.85706667
1750,"TUBE WELL AT BAGPAT CITY, U.P",UTTAR PRADESH,28.946343,77.214396,2007,23,92,9.2,7.8,53.33333333,5.866666667,866,346.4,1.3856,0.5,8.333333333,0,,0,0,,0,0,16.45226667
1752,"SAHIBABAD INDUSTRIAL AREA, GHAZIABAD, U.P",UTTAR PRADESH,28.675426,77.344899,2007,,0,0,7.5,33.33333333,3.666666667,2260,904,3.616,,0,0,,0,0,,0,0,7.282666667
1753,"MEERUT ROAD INDUSTRIAL AREA GHAZIABAD, U.P",UTTAR PRADESH,28.694192,77.443993,2007,,0,0,7.5,33.33333333,3.666666667,960,384,1.536,,0,0,,0,0,,0,0,5.202666667
1754,"HAPUR ROAD INDUSTRIAL AREA  GHAZIABAD, U.P",UTTAR PRADESH,28.648272,77.467756,2007,,0,0,7.5,33.33333333,3.666666667,680,272,1.088,,0,0,,0,0,,0,0,4.754666667
1755,"PILKHUA INDUSTRIAL AREA GHAZIABAD, U.P",UTTAR PRADESH,28.715623,77.647508,2007,,0,0,7.5,33.33333333,3.666666667,1280,512,2.048,,0,0,,0,0,,0,0,5.714666667
1757,"MIRZAPUR INDUSTRIAL AREA, U.P",UTTAR PRADESH,25.144926,82.562847,2007,26,104,10.4,6.9,-6.666666667,-0.733333333,767,306.8,1.2272,,0,0,,0,0,,0,0,10.89386667
1759,"IFFCO, PHOOLPUR,ALLAHABAD, U.P",UTTAR PRADESH,25.534022,82.067006,2007,26,104,10.4,7,0,0,1073,429.2,1.7168,,0,0,,0,0,,0,0,12.1168
1760,"M/S KANORIA CHEMICAL SONBHADRA, U.P",UTTAR PRADESH,24.218243,83.034607,2007,26,104,10.4,6.7,-20,-2.2,742,296.8,1.1872,,0,0,,0,0,,0,0,9.3872
1761,"TUBE WELL IN SINGRAULI INDUSTRIAL AREA, U.P",UTTAR PRADESH,24.105168,82.706384,2007,25,100,10,6.9,-6.666666667,-0.733333333,631,252.4,1.0096,,0,0,,0,0,,0,0,10.27626667
1813,"RISHRA, NEAR ICI COMPLEX,WEST BENGAL",WEST BENGAL,22.724402,88.32879,2007,30,120,12,7.2,13.33333333,1.466666667,873,349.2,1.3968,1.1,18.33333333,0.1,0.1,0.05,0.005,,0,0,14.96846667
1767,"DURGAPUR TOWN,NEAR IISCO, BURDWAN, WEST BENGAL",WEST BENGAL,23.692302,86.949886,2007,28,112,11.2,7.2,13.33333333,1.466666667,965,386,1.544,0.3,5,0.42,0.42,0.21,0.021,,0,0,14.65166667
1768,"DURGAPUR TOWN, BURDWAN, WEST BENGAL",WEST BENGAL,23.520444,87.311923,2007,29,116,11.6,6.7,-20,-2.2,837,334.8,1.3392,0.3,5,8.3,8.3,4.15,0.415,350,1750,280,299.4542
1769,"INSIDE HINDUSTAN LIVER FACTORY, HALDIA, WB",UTTAR PRADESH,25.343333,81.898549,2007,33,132,13.2,7.7,46.66666667,5.133333333,2100,840,3.36,2.6,43.33333333,0.55,0.55,0.275,0.0275,,0,0,22.27083333
1770,"NEAR IOC REFINERY HALDIA,WB",WEST BENGAL,22.049473,88.107933,2007,31,124,12.4,7.7,46.66666667,5.133333333,1800,720,2.88,1.1,18.33333333,0.65,0.65,0.325,0.0325,,0,0,21.09583333
1771,"KALYANI INDUSTRIAL AREA, NADIA, WEST BENGAL",WEST BENGAL,22.977156,88.459477,2007,29,116,11.6,7.6,40,4.4,596,238.4,0.9536,0.9,15,0.11,0.11,0.055,0.0055,,0,0,17.0691
1772,"BARSAT MUNICIPALITY NORTH 24-P, WEST BENGAL",WEST BENGAL,22.91648,88.828701,2007,27,108,10.8,8.1,73.33333333,8.066666667,1475,590,2.36,0.5,8.333333333,0.21,0.21,0.105,0.0105,,0,0,21.44716667
1773,"TANGRA, CALCUTTA ,WB",WEST BENGAL,22.557717,88.386659,2007,34,136,13.6,7.3,20,2.2,2005,802,3.208,0.6,10,0.1,0.1,0.05,0.005,1,5,0.8,19.913
1774,"TOPSIA CALCUTTA, WB",WEST BENGAL,22.533661,88.390152,2007,30,120,12,7.4,26.66666667,2.933333333,1859,743.6,2.9744,1.7,28.33333333,0.1,0.1,0.05,0.005,211,1055,168.8,186.8127333
1775,"DHAPA CALCUTTA, WB",WEST BENGAL,22.560235,88.442108,2007,28,112,11.2,7.7,46.66666667,5.133333333,1706,682.4,2.7296,0.9,15,0.07,0.07,0.035,0.0035,,0,0,19.13643333
1776,"GARIA CALCUTTA, WB",WEST BENGAL,22.462946,88.396754,2007,29,116,11.6,7.8,53.33333333,5.866666667,1048,419.2,1.6768,0.8,13.33333333,0.1,0.1,0.05,0.005,8,40,6.4,25.64846667
1777,"BEHALA CALCUTTA, WB",WEST BENGAL,22.49814,88.310838,2007,29,116,11.6,7.6,40,4.4,903,361.2,1.4448,0.9,15,0.55,0.55,0.275,0.0275,40,200,32,50.0223
1778,"DOMJUR HOWRAH, WB",WEST BENGAL,22.62794,88.221773,2007,28,112,11.2,7.7,46.66666667,5.133333333,1122,448.8,1.7952,0.6,10,0.55,0.55,0.275,0.0275,5,25,4,22.70603333
1779,"DANKUNI (NEAR COAL COMPLEX), WEST BENGAL",WEST BENGAL,22.686958,88.302058,2007,29,116,11.6,7.3,20,2.2,975,390,1.56,0.9,15,0.1,0.1,0.05,0.005,,0,0,15.465
1931,COSSIPORE - NORTH KOLKATA,WEST BENGAL,22.618679,88.377091,2007,27,108,10.8,7.7,46.66666667,5.133333333,2420,968,3.872,0.5,8.333333333,0.1,0.1,0.05,0.005,,0,0,19.91033333
1932,CENTRAL KOLKATA,WEST BENGAL,22.57247,88.358788,2007,27,108,10.8,8.1,73.33333333,8.066666667,2565,1026,4.104,0.4,6.666666667,0.1,0.1,0.05,0.005,1,5,0.8,23.87566667
1933,"NEAR GALVANISATION UNIT, HOWRAH",WEST BENGAL,22.595769,88.263639,2007,27,108,10.8,7.8,53.33333333,5.866666667,1194,477.6,1.9104,2.3,38.33333333,0.1,0.1,0.05,0.005,2,10,1.6,20.28206667
1934,CENTRAL HOWRAH-RESIDENTAIL AREA,WEST BENGAL,22.491263,88.377062,2007,26,104,10.4,7.7,46.66666667,5.133333333,2555,1022,4.088,1.2,20,0.1,0.1,0.05,0.005,,0,0,19.72633333
1935,INSIDE KOLKATA LEATHER COMPLEX,WEST BENGAL,22.506999,88.521176,2007,27,108,10.8,7.8,53.33333333,5.866666667,1484,593.6,2.3744,0.3,5,0.1,0.1,0.05,0.005,,0,0,19.14606667
1936,RESIDENTIAL AREA -SONARPUR,WEST BENGAL,22.445782,88.412364,2007,28,112,11.2,7.9,60,6.6,892,356.8,1.4272,0.3,5,0.1,0.1,0.05,0.005,5,25,4,23.3322
1937,RAJARHAT - NEW TOWNSHIP,WEST BENGAL,22.597781,88.476717,2007,27,108,10.8,7.7,46.66666667,5.133333333,2150,860,3.44,0.7,11.66666667,0.1,0.1,0.05,0.005,,0,0,19.47833333
1938,BASIRHAT MUNICIPALITY,WEST BENGAL,22.657402,88.867177,2007,32,128,12.8,8.3,86.66666667,9.533333333,1619,647.6,2.5904,0.6,10,0.16,0.16,0.08,0.008,1,5,0.8,25.89173333
1939,BARRACKPORE MUNICIPALITY,WEST BENGAL,22.767428,88.388346,2007,28,112,11.2,8,66.66666667,7.333333333,446,178.4,0.7136,0.2,3.333333333,0.17,0.17,0.085,0.0085,,0,0,19.42543333
1940,"NEAR PHOSPHATE COMPANY, M.G SARANI, RISHRA,WB",WEST BENGAL,22.730187,88.34491,2007,30,120,12,7.5,33.33333333,3.666666667,785,314,1.256,0.6,10,0.1,0.1,0.05,0.005,,0,0,17.02766667
1941,"NEAR FLY ASH DUMPING SITE-KUNTIGHAT, BANDEL",WEST BENGAL,22.995361,88.402922,2007,31,124,12.4,7.4,26.66666667,2.933333333,463,185.2,0.7408,0.7,11.66666667,0.1,0.1,0.05,0.005,,0,0,16.17913333
1942,NEAR EXIDE INDUSTRIES-HALDIA,WEST BENGAL,22.064251,88.133714,2007,33,132,13.2,7.9,60,6.6,1476,590.4,2.3616,0.2,3.333333333,0.1,0.1,0.05,0.005,,0,0,22.2666
1943,"INSIDE TATA METALIKS, KHARAGPUR",WEST BENGAL,22.386633,87.285228,2007,31,124,12.4,7.7,46.66666667,5.133333333,574,229.6,0.9184,0.5,8.333333333,0.1,0.1,0.05,0.005,,0,0,18.55673333
1944,KHARAGPUR INDUSTRIAL AREA,WEST BENGAL,22.334257,87.339104,2007,31,124,12.4,7,0,0,146,58.4,0.2336,0.6,10,0.1,0.1,0.05,0.005,,0,0,12.7386
1945,ENGLISH BAZAR- MALDAH,WEST BENGAL,25.010841,88.141097,2007,29,116,11.6,7.3,20,2.2,668,267.2,1.0688,0.4,6.666666667,0.1,0.1,0.05,0.005,14,70,11.2,26.1738
1644,"JAGATPUR INDUSTRIAL AREA, CUTTACK ORISSA",ODISHA,20.494978,85.93301,2007,28,112,11.2,7.8,53.33333333,5.866666667,1266,506.4,2.0256,0.4,6.666666667,8.76,8.76,4.38,0.438,,0,0,28.29026667
1645,"MADHUPATNA- KALYAN NAGAR AREA, CUTTACK, ORISSA",ODISHA,20.461648,85.86378,2007,28,112,11.2,8.2,80,8.8,1606,642.4,2.5696,0.8,13.33333333,6.28,6.28,3.14,0.314,,0,0,29.1636
1646,"BIDANASHI - TULASIPUR AREA, CUTTACK, ORISSA",ODISHA,20.485478,85.84504,2007,28,112,11.2,8,66.66666667,7.333333333,120,48,0.192,0.8,13.33333333,0.63,0.63,0.315,0.0315,,0,0,19.38683333
1647,"BADAMBARI AREA, CUTTACK,  ORISSA",ODISHA,20.457367,85.882522,2007,28,112,11.2,8.3,86.66666667,9.533333333,408,163.2,0.6528,0.4,6.666666667,2.41,2.41,1.205,0.1205,,0,0,23.91663333
1648,"RANIHAT- MANGALABAGH AREA, CUTTACK, ORISSA",ODISHA,20.467955,85.890194,2007,28,112,11.2,8,66.66666667,7.333333333,301,120.4,0.4816,2,33.33333333,1.53,1.53,0.765,0.0765,,0,0,20.62143333
1649,"KHANDAGIRI AREA, BHUBANESWAR, ORISSA",ODISHA,20.262543,85.784659,2007,27,108,10.8,7.1,6.666666667,0.733333333,228,91.2,0.3648,0.2,3.333333333,7.92,7.92,3.96,0.396,,0,0,20.21413333
1650,"CAPITAL HOSPITAL AREA, BHUBANESWAR, ORISSA",ODISHA,20.260444,85.82329,2007,25,100,10,8,66.66666667,7.333333333,330,132,0.528,0.2,3.333333333,0.82,0.82,0.41,0.041,,0,0,18.72233333
1651,"OLD TOWN- SAMANTARAAIPUR AREA,  BHUBANESWAR,ORISSA",ODISHA,20.234932,85.842865,2007,25,100,10,8.2,80,8.8,213,85.2,0.3408,,0,0.36,0.36,0.18,0.018,,0,0,19.5188
1652,"KALPNA - LAXMINAGAR AREA,  BHUBANESWAR, ORISSA",ODISHA,20.256384,85.845842,2007,25,100,10,7,0,0,157,62.8,0.2512,0.2,3.333333333,6.22,6.22,3.11,0.311,,0,0,16.7822
1653,"MANCHESWAR INDUSTRIAL AREA, BHUBANESWAR, ORISSA",ODISHA,20.302881,85.856301,2007,27,108,10.8,7,0,0,196,78.4,0.3136,,0,3.72,3.72,1.86,0.186,,0,0,15.0196
1654,"SECRETARIAT- GOVERNOR HOUSE- OLDBUS STAND AREA,  BHUBANESWAR, ORISSA",ODISHA,20.270304,85.82188,2007,26,104,10.4,8,66.66666667,7.333333333,507,202.8,0.8112,,0,8.68,8.68,4.34,0.434,,0,0,27.65853333
1655,"NEAR SEA BEACH, PURI, ORISSA",ODISHA,19.794401,85.822287,2007,29,116,11.6,8.2,80,8.8,1003,401.2,1.6048,0.6,10,14.7,14.7,7.35,0.735,,0,0,37.4398
1656,"NEAR JAGANNATH TEMPLE, PURI, ORISSA",ODISHA,19.79937,85.802537,2007,29,116,11.6,8.4,93.33333333,10.26666667,1299,519.6,2.0784,0.2,3.333333333,22,22,11,1.1,,0,0,47.04506667
1657,"HOSPITAL - BUSSTAND- MAUSHIMA TEMPLE AREA, PURI, ORISSA",ODISHA,19.8142,85.833738,2007,30,120,12,7.8,53.33333333,5.866666667,785,314,1.256,0.4,6.666666667,7.48,7.48,3.74,0.374,,0,0,26.97666667
1658,"NEAR RIVER KUSHABHADRA, PURI, ORISSA",ODISHA,19.85,86.0667,2007,28,112,11.2,8.3,86.66666667,9.533333333,448,179.2,0.7168,0.2,3.333333333,0.25,0.25,0.125,0.0125,,0,0,21.71263333
16,WELL AT TADAVAI A.P.,ANDHRA PRADESH,18.237993,80.312954,2006,26,104,10.4,8.26,84,9.24,422,168.8,0.6752,1.6,26.66666667,,11.6,5.8,0.58,2,10,1.6,22.4952
26,"WELL AT VIJAYWADA, A.P.",ANDHRA PRADESH,16.504755,80.629114,2006,31,124,12.4,7.9,60,6.6,1684,673.6,2.6944,1.4,23.33333333,,0.446,0.223,0.0223,2,10,1.6,23.3167
27,"WELL AT PEDDAVOORA, A.P.",ANDHRA PRADESH,16.727995,79.209162,2006,32,128,12.8,6.85,-10,-1.1,1633,653.2,2.6128,0.8,13.33333333,,3.4,1.7,0.17,3,15,2.4,16.8828
1791,"B/W. - EAST OF SAICHERUVU ,PAIDIPALLY (V),WARANGAL DIST., A.P",ANDHRA PRADESH,17.010763,81.777069,2006,28,112,11.2,7.5,33.33333333,3.666666667,1466,586.4,2.3456,0.8,13.33333333,,11.16,5.58,0.558,2,10,1.6,19.37026667
1792,"B/W  -NEAR CKM COLLEGE , ENUMAMULA (V) ,WARANGAL DIST., A.P",ANDHRA PRADESH,18.000114,79.609852,2006,30,120,12,5.43,-104.6666667,-11.51333333,2530,1012,4.048,2.2,36.66666667,,11.52,5.76,0.576,2,10,1.6,6.710666667
1793,"O/W  - BHOOMAIAH NEAR ASHPONDS OF NTPC , KUNDANPALLY (V) , RAMAGUNDAM , KARIMNAGAR, A.P",ANDHRA PRADESH,18.754754,79.474607,2006,28,112,11.2,7.37,24.66666667,2.713333333,1644,657.6,2.6304,2.6,43.33333333,,4.03,2.015,0.2015,,0,0,16.74523333
1794,"B/W  - MANAKONDUR (V) , KARIMNAGAR DIST., A.P",ANDHRA PRADESH,18.401288,79.18448,2006,28,112,11.2,7.49,32.66666667,3.593333333,987,394.8,1.5792,1.3,21.66666667,,5.12,2.56,0.256,,0,0,16.62853333
1795,"B/W. - PANCHAYAT OFFICE ,,BOLLARAM (V) MEDAK DIST., A.P",ANDHRA PRADESH,17.524157,78.323286,2006,30,120,12,6.91,-6,-0.66,4980,1992,7.968,0.9,15,,32,16,1.6,3,15,2.4,23.308
1811,"B/W. - PRIMARY SCHOOL - RUDRAVELLI (V) , BIBINAGAR (M), NALGONDA DIST., A.P",ANDHRA PRADESH,17.412831,78.786713,2006,26.5,106,10.6,6.9,-6.666666667,-0.733333333,1358,543.2,2.1728,1.1,18.33333333,,0.84,0.42,0.042,2,10,1.6,13.68146667
1513,"B W. - KRISHNA MURTHY, D.NO. 48-16-43 AUTONAGAR VIJJAYAWADA, KRISNA DIST., A.P.",ANDHRA PRADESH,16.514189,80.630869,2006,29,116,11.6,7.9,60,6.6,1300,520,2.08,1,16.66666667,,3.981,1.9905,0.19905,2,10,1.6,22.07905
1514,"B/W. - VIJAY KUMAR AUTONAGAR VIJAYAWADA, KRISHNA DIST., A.P.",ANDHRA PRADESH,16.506174,80.648015,2006,30,120,12,8.2,80,8.8,1210,484,1.936,1.2,20,,3.52,1.76,0.176,2,10,1.6,24.512
1515,"B/W. - NAGARAM(V), PALVONCHA, KHAMMAM DIST., A.P.",ANDHRA PRADESH,17.605758,80.746724,2006,26,104,10.4,7.7,46.66666667,5.133333333,2215,886,3.544,4.8,80,,2.9,1.45,0.145,2,10,1.6,20.82233333
1516,B W OF NAVLOK GARDENS NELLORE AP,ANDHRA PRADESH,14.466335,80.017161,2006,28,112,11.2,8.8,120,13.2,1210,484,1.936,0.8,13.33333333,,0.55,0.275,0.0275,1,5,0.8,27.1635
1517,"B/W. - TUNGBHADRA RIVER NEAR KURNOOL, A.P.",ANDHRA PRADESH,15.943006,77.421229,2006,29,116,11.6,7.71,47.33333333,5.206666667,1478,591.2,2.3648,1.8,30,,2.74,1.37,0.137,4,20,3.2,22.50846667
1518,"B/W. - NANDYAL, KURNOOL DIST., A.P.",ANDHRA PRADESH,15.478569,78.483093,2006,28,112,11.2,7.55,36.66666667,4.033333333,2434,973.6,3.8944,1.2,20,,35,17.5,1.75,4,20,3.2,24.07773333
1521,"O/W. - NEAR RAMA TEMPLE , WARD No.2 , MINDI , VISAKHAPATNAM, A.P",ANDHRA PRADESH,17.682013,83.187478,2006,27,108,10.8,7.45,30,3.3,9970,3988,15.952,0.8,13.33333333,,8.48,4.24,0.424,,0,0,30.476
1522,"O/W. PEDDANUYYI - VIZIANAGARAM, A.P",ANDHRA PRADESH,18.106658,83.395551,2006,28,112,11.2,7.22,14.66666667,1.613333333,2760,1104,4.416,0.5,8.333333333,,54.07,27.035,2.7035,,0,0,19.93283333
1523,"B/W. - NEAR M/S ANDHRA SUGARS LTD. , KOVVUR , W.G.DIST., A.P",ANDHRA PRADESH,16.801337,81.235345,2006,26.5,106,10.6,7.15,10,1.1,316,126.4,0.5056,0.1,1.666666667,,0.083,0.0415,0.00415,,0,0,12.20975
1524,"O/W. -NEAR PARTAP NAGAR BRIIDGE  -KAKINADA , E.G.DIST., A.P",ANDHRA PRADESH,16.971834,82.223767,2006,26,104,10.4,7.22,14.66666667,1.613333333,3590,1436,5.744,0.4,6.666666667,,24.67,12.335,1.2335,,0,0,18.99083333
1533,"*DIGBOI, TINSUKIA DISTT.,  ASSAM",ASSAM,27.395147,95.630023,2006,28,112,11.2,6.6,-26.66666667,-2.933333333,432,172.8,0.6912,1.8,30,,1.237,0.6185,0.06185,,0,0,9.019716667
1535,"*SIBSAGAR , ASSAM",ASSAM,26.98261,94.642452,2006,26,104,10.4,7.4,26.66666667,2.933333333,184,73.6,0.2944,1.8,30,,0.103,0.0515,0.00515,,0,0,13.63288333
1536,"*SIBSAGAR, ASSAM",ASSAM,26.97261,94.632452,2006,23,92,9.2,6.5,-33.33333333,-3.666666667,310,124,0.496,2,33.33333333,,0.036,0.018,0.0018,,0,0,6.031133333
1537,"*(JORHAT, ASSAM",ASSAM,26.74652,94.202586,2006,20,80,8,7,0,0,649,259.6,1.0384,0.6,10,,0.046,0.023,0.0023,,0,0,9.0407
1538,"*SILCHAR, ASSAM",ASSAM,24.833271,92.778905,2006,18,72,7.2,7.3,20,2.2,197,78.8,0.3152,0.8,13.33333333,,0.071,0.0355,0.00355,,0,0,9.71875
1539,"*BARPETA, ASSAM",ASSAM,26.321599,90.982067,2006,27,108,10.8,7.2,13.33333333,1.466666667,572,228.8,0.9152,1.4,23.33333333,,2.131,1.0655,0.10655,,0,0,13.28841667
1540,"*BONAIGAON, ASSAM",ASSAM,26.500999,90.535236,2006,27,108,10.8,6.8,-13.33333333,-1.466666667,461,184.4,0.7376,1,16.66666667,,0.547,0.2735,0.02735,9300,46500,7440,7450.098283
1541,"*GUWAHATI, ASSAM",ASSAM,26.144517,91.736237,2006,23,92,9.2,7.2,13.33333333,1.466666667,668,267.2,1.0688,0.7,11.66666667,,0.61,0.305,0.0305,73,365,58.4,70.16596667
1542,"*GUWAHATI, ASSAM",ASSAM,26.154517,91.746237,2006,21,84,8.4,6.7,-20,-2.2,892,356.8,1.4272,2.6,43.33333333,,0.089,0.0445,0.00445,36,180,28.8,36.43165
2054,"RAMHLUM (NORTHERN PART), Mizoram",MIZORAM,23.747536,92.726354,2006,21.333,85.332,8.5332,7.533,35.53333333,3.908666667,440,176,0.704,0.7,11.66666667,,0,0,0,,0,0,13.14586667
2055,"MISSION VENGTHLANG (SOUTHERN PART), Mizoram",MIZORAM,23.708669,92.719416,2006,20.667,82.668,8.2668,7.903,60.2,6.622,644,257.6,1.0304,0.8,13.33333333,,0,0,0,,0,0,15.9192
1620,"AT RAIPUR REGION, CHHATISSGARH",CHHATTISGARH,21.251384,81.629641,2006,27,108,10.8,7.1,6.666666667,0.733333333,806,322.4,1.2896,0.8,13.33333333,,2.18,1.09,0.109,,0,0,12.93193333
1621,"AT RAIPUR REGION,CHHATISSGARH",CHHATTISGARH,21.261384,81.639641,2006,27,108,10.8,6.9,-6.666666667,-0.733333333,1408,563.2,2.2528,1,16.66666667,,5.154,2.577,0.2577,,0,0,12.57716667
1622,"AT BILASPUR REGION, CHHATISSGARH",CHHATTISGARH,22.079625,82.139141,2006,25,100,10,7.1,6.666666667,0.733333333,743,297.2,1.1888,0.3,5,,0.624,0.312,0.0312,,0,0,11.95333333
1623,"AT BILASPUR REGION, CHHATISSGARH",CHHATTISGARH,22.089625,82.149141,2006,25,100,10,6.9,-6.666666667,-0.733333333,1831,732.4,2.9296,0.8,13.33333333,,0.766,0.383,0.0383,,0,0,12.23456667
1618,"GROUND WATER SAMPLING AT TWO POINTS IN INDUSTRIAL AREA MALANPUR, M.P",MADHYA PRADESH,26.365593,78.271812,2006,19,76,7.6,7.3,20,2.2,1840,736,2.944,0.8,13.33333333,,0,0,0,,0,0,12.744
1555,"AT KALA AMB, H.P",HIMACHAL PRADESH,30.499231,77.207026,2006,21,84,8.4,9.88,192,21.12,780,312,1.248,2.1,35,,0.12,0.06,0.006,3,15,2.4,33.174
1556,"AT PAONTA SAHIB, H.P",HIMACHAL PRADESH,30.445283,77.602057,2006,20,80,8,8.46,97.33333333,10.70666667,431,172.4,0.6896,1.8,30,,0.18,0.09,0.009,4,20,3.2,22.60526667
1557,"AT PARWANOO, H.P",HIMACHAL PRADESH,30.837164,76.961426,2006,24,96,9.6,8.1,73.33333333,8.066666667,548,219.2,0.8768,0.1,1.666666667,,0.4,0.2,0.02,,0,0,18.56346667
1558,"AT BADDI,  H.P",HIMACHAL PRADESH,30.957826,76.791356,2006,25,100,10,7.9,60,6.6,401,160.4,0.6416,0.1,1.666666667,,1.92,0.96,0.096,20,100,16,33.3376
1559,"AT BAROTIWALA, H.P",HIMACHAL PRADESH,30.922552,76.831733,2006,26,104,10.4,8.02,68,7.48,431,172.4,0.6896,0.1,1.666666667,,2,1,0.1,,0,0,18.6696
1560,"AT NALAGARH, H.P",HIMACHAL PRADESH,31.044559,76.70479,2006,23,92,9.2,7.54,36,3.96,1160,464,1.856,0.2,3.333333333,,7.5,3.75,0.375,,0,0,15.391
1561,"AT DAMTAL, H.P",HIMACHAL PRADESH,32.225753,75.660084,2006,19,76,7.6,7.14,9.333333333,1.026666667,994,397.6,1.5904,0.2,3.333333333,,0.3,0.15,0.015,,0,0,10.23206667
1562,"AT UNA, H.P",HIMACHAL PRADESH,31.468445,76.270775,2006,25,100,10,7.55,36.66666667,4.033333333,906,362.4,1.4496,,0,,1,0.5,0.05,,0,0,15.53293333
1873,DHARAMSHALA KANGRA D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,32.219042,76.323404,2006,21,84,8.4,7.14,9.333333333,1.026666667,380,152,0.608,0.5,8.333333333,,1.78,0.89,0.089,,0,0,10.12366667
1875,MANDI-D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,31.589201,76.91821,2006,20,80,8,7.37,24.66666667,2.713333333,313,125.2,0.5008,0.6,10,,0.026,0.013,0.0013,9,45,7.2,18.41543333
